time,seconds_elapsed,z,y,x,gyro_x,gyro_y,gyro_z
2023-11-30 19:52:37.721954000,0.0379541015625,0.0,0.0,0.0,-0.8053488731384277,0.6960040330886841,-0.003359756199643
2023-11-30 19:52:37.740555800,0.0565556640625,-0.0913078784942627,0.0976781845092773,0.0222877264022827,-1.029536247253418,0.8010727763175964,0.0287106446921825
2023-11-30 19:52:37.759157200,0.0751572265625,0.0603511333465576,0.159637451171875,0.0184757709503173,-1.1077269315719604,0.8126792311668396,0.0100792692974209
2023-11-30 19:52:37.777759000,0.093759033203125,0.3862314224243164,0.1950845718383789,-0.054600715637207,-1.0603848695755005,0.8129846453666687,-0.0009162971982732
2023-11-30 19:52:37.796360700,0.112360595703125,0.5516777038574219,0.1358413696289062,-0.1652573347091674,-0.8859829902648926,0.6474403142929077,-0.0140498895198106
2023-11-30 19:52:37.814962200,0.130962158203125,0.6284579038619995,0.1049079895019531,-0.1751215457916259,-0.6611847877502441,0.3887390792369842,-0.0122172953560948
2023-11-30 19:52:37.833564000,0.14956396484375,0.3773175477981567,0.1447086334228515,-0.2144256830215454,-0.4763981699943542,0.1333975940942764,0.0128281600773334
2023-11-30 19:52:37.852165400,0.168165283203125,-0.1301168203353881,0.2416505813598632,-0.2386244535446167,-0.3499491512775421,-0.0617737025022506,0.0427605360746383
2023-11-30 19:52:37.870767000,0.18676708984375,-0.4941394329071045,0.1024761199951171,-0.0947380065917968,-0.2494619041681289,-0.1634826809167862,0.0739146396517753
2023-11-30 19:52:37.889368600,0.20536865234375,-0.4862395524978637,-0.2564849853515625,0.0231250524520874,-0.1850156635046005,-0.1268308013677597,0.0604756139218807
2023-11-30 19:52:37.907970300,0.22397021484375,-0.5126650333404541,-0.5388326644897461,0.2811064720153808,-0.2005927264690399,-0.0309250298887491,0.0308486707508564
2023-11-30 19:52:37.926571800,0.24257177734375,-0.5744754076004028,-0.4765338897705078,0.3045675754547119,-0.2790888547897339,0.0060322894714772,-0.0015271619195118
2023-11-30 19:52:37.945173500,0.261173583984375,-0.4094722867012024,-0.4975299835205078,0.2077146768569946,-0.3560578227043152,0.0185550171881914,-0.0146607551723718
2023-11-30 19:52:37.963775000,0.27977490234375,-0.0289375782012939,-0.5582304000854492,-0.0973222255706787,-0.3985128998756408,0.0600938238203525,-0.0073303775861859
2023-11-30 19:52:37.982376700,0.298376708984375,0.2958037853240967,-0.3781890869140625,-0.4428761005401611,-0.4067595899105072,0.1495855152606964,0.0012217295588925
2023-11-30 19:52:38.000978400,0.316978515625,0.3542426824569702,0.039525032043457,-0.7142891883850098,-0.4064541459083557,0.2824485898017883,0.0320704020559787
2023-11-30 19:52:38.019580000,0.335579833984375,0.2166275978088379,0.3840970993041992,-0.9923839569091796,-0.4305832982063293,0.3997346460819244,0.0800232887268066
2023-11-30 19:52:38.038181600,0.354181640625,-0.0239126086235046,0.5454025268554688,-1.121354103088379,-0.4736492931842804,0.4522690176963806,0.1350011229515075
2023-11-30 19:52:38.056783000,0.372783203125,-0.1734288930892944,0.4446315765380859,-1.2028133869171145,-0.5005273222923279,0.4006509482860565,0.1423314958810806
2023-11-30 19:52:38.075384800,0.391384765625,-0.2090974450111389,0.1596260070800781,-0.9813127517700196,-0.441884309053421,0.279394268989563,0.0601701810956001
2023-11-30 19:52:38.093986600,0.409986572265625,-0.2654881477355957,0.059330940246582,-0.3584992885589599,-0.2867246568202972,0.2421315312385559,-0.0329866968095302
2023-11-30 19:52:38.112588000,0.428588134765625,-0.195578932762146,0.1486415863037109,0.146331787109375,-0.1111010313034057,0.265955239534378,-0.0965166315436363
2023-11-30 19:52:38.131189800,0.447189697265625,-0.1719537377357483,0.1395711898803711,0.6460850238800049,0.0122936535626649,0.2738964855670929,-0.1661552190780639
2023-11-30 19:52:38.149791200,0.465791259765625,-0.1096923649311065,-0.0291957855224609,1.1839450597763062,0.0461966507136821,0.2073122411966323,-0.2064722925424575
2023-11-30 19:52:38.168393000,0.48439306640625,-0.1839620471000671,-0.1566629409790039,1.3395402431488037,0.004657844081521,0.1187368407845497,-0.171653002500534
2023-11-30 19:52:38.186994700,0.50299462890625,-0.2432187497615814,-0.1601018905639648,1.0985134840011597,-0.0823903903365135,0.0436004735529422,-0.0919351503252983
2023-11-30 19:52:38.205596200,0.52159619140625,-0.2212184816598892,-0.0640668869018554,0.8522279262542725,-0.1666897237300872,-0.0202348958700895,0.0064140800386667
2023-11-30 19:52:38.224198000,0.540197998046875,-0.0404281318187713,0.0866470336914062,0.4696663618087768,-0.2024253159761428,-0.0663551837205886,0.0919351503252983
2023-11-30 19:52:38.242799400,0.55879931640625,0.184001088142395,0.1126747131347656,0.1429126262664795,-0.18990258872509,-0.1179732605814933,0.1392771750688552
2023-11-30 19:52:38.261401000,0.577401123046875,0.2130942940711975,0.1021604537963867,0.0502518415451049,-0.1260672211647033,-0.2209039777517318,0.1640172004699707
2023-11-30 19:52:38.280002600,0.59600244140625,0.0780174434185028,0.1354885101318359,0.069448709487915,-0.0674242004752159,-0.3891972303390503,0.1634063273668289
2023-11-30 19:52:38.298604300,0.614604248046875,-0.3974419236183166,0.2514581680297851,0.3032219409942627,-0.0338266380131244,-0.525420069694519,0.1438586562871933
2023-11-30 19:52:38.317205800,0.633205810546875,-0.7353206872940063,0.0963811874389648,0.4511116743087768,0.0239000841975212,-0.4212676286697387,0.1472184062004089
2023-11-30 19:52:38.335807500,0.651807373046875,-0.7387973666191101,-0.1478643417358398,0.2332789897918701,0.0712421014904975,-0.1445458829402923,0.1710421442985534
2023-11-30 19:52:38.354409000,0.670408935546875,-0.6331483721733093,-0.0426750183105468,-0.1706905364990234,0.0633008629083633,0.03138317912817,0.2070831656455993
2023-11-30 19:52:38.373010700,0.6890107421875,-0.5580973625183105,0.2980022430419922,-0.6437778472900391,0.0297033004462718,0.0717002525925636,0.232128620147705
2023-11-30 19:52:38.391612200,0.707612060546875,-0.3400985300540924,0.310272216796875,-0.914952039718628,0.0113773569464683,0.0185550171881914,0.2238819450139999
2023-11-30 19:52:38.410214000,0.7262138671875,-0.0473536849021911,0.0755157470703125,-0.903092622756958,0.0101556265726685,0.021609341725707,0.2018908113241195
2023-11-30 19:52:38.428815600,0.744815673828125,0.0675083100795745,-0.2152719497680664,-0.6565608978271484,-0.001450803829357,0.1211803033947944,0.2055560052394867
2023-11-30 19:52:38.447417000,0.7634169921875,0.0291781723499298,-0.3979911804199219,-0.346515417098999,-0.0475710928440094,0.1703549176454544,0.2183841615915298
2023-11-30 19:52:38.466018800,0.782018798828125,0.0476192235946655,-0.5393562316894531,-0.0420670509338378,-0.0979674383997917,0.1132390573620796,0.232128620147705
2023-11-30 19:52:38.484620300,0.800620361328125,0.2638544738292694,-0.6725082397460938,0.2013406753540039,-0.1239291951060295,-0.0562759190797805,0.2208276242017746
2023-11-30 19:52:38.503222000,0.819221923828125,0.501201331615448,-0.7790775299072266,0.4334902763366699,-0.1239291951060295,-0.2346484363079071,0.1685986816883087
2023-11-30 19:52:38.521823700,0.83782373046875,0.5429776310920715,-0.8733673095703125,0.6200647354125977,-0.1361464858055114,-0.2777144014835357,0.1340848207473755
2023-11-30 19:52:38.540425200,0.85642529296875,0.2675471305847168,-0.6684761047363281,0.4054460525512695,-0.1792124509811401,-0.1924987584352493,0.0876590982079505
2023-11-30 19:52:38.559027000,0.87502685546875,-0.0548263490200042,-0.3044414520263672,0.2815985679626465,-0.234190285205841,-0.0086284652352333,0.026267185807228
2023-11-30 19:52:38.577628400,0.89362841796875,-0.1895434707403183,0.055546760559082,0.1751542091369629,-0.2647335231304168,0.152945265173912,-0.0247400235384702
2023-11-30 19:52:38.596229000,0.91222900390625,-0.0874726101756095,0.3620615005493164,0.0849020481109619,-0.2372446060180664,0.2082285284996032,-0.0424551032483577
2023-11-30 19:52:38.614830800,0.930830810546875,0.2050267159938812,0.5547876358032227,0.0222659111022949,-0.1627191007137298,0.1834885030984878,-0.0277943480759859
2023-11-30 19:52:38.633432300,0.949432373046875,0.4311411082744598,0.6065492630004883,-0.0148961544036865,-0.0826958194375038,0.1327867358922958,-0.0128281600773334
2023-11-30 19:52:38.652034000,0.968033935546875,0.4066945016384125,0.5234966278076172,0.0960206985473632,-0.0243582334369421,0.1077412739396095,0.0091629717499017
2023-11-30 19:52:38.670635500,0.986635498046875,0.1874391287565231,0.3928289413452148,0.1276865005493164,0.0031306820455938,0.0726165473461151,0.0345138609409332
2023-11-30 19:52:38.689237200,1.0052373046875,-0.0596563443541526,0.1799678802490234,0.121072769165039,0.0083230324089527,0.0258853957056999,0.0528398044407367
2023-11-30 19:52:38.707838700,1.023838623046875,-0.3190490901470184,-0.0637092590332031,0.0648055076599121,0.0031306820455938,-0.0055741411633789,0.0687222853302955
2023-11-30 19:52:38.726440400,1.0424404296875,-0.4637573659420013,-0.229400634765625,-0.0312013626098632,-0.004810560029,-0.0229837875813245,0.0729983374476432
2023-11-30 19:52:38.745042000,1.0610419921875,-0.5230357050895691,-0.2888011932373047,-0.1429870128631591,-0.0234419368207454,-0.0327576249837875,0.0641408041119575
2023-11-30 19:52:38.763643600,1.0796435546875,-0.5334638953208923,-0.2289390563964843,-0.1925981044769287,-0.0481819584965705,-0.0083230324089527,0.0500909127295017
2023-11-30 19:52:38.782245000,1.0982451171875,-0.4892494976520538,-0.1508073806762695,-0.2057812213897705,-0.0689513608813285,0.034132070839405,0.0394007787108421
2023-11-30 19:52:38.800846800,1.116846923828125,-0.3253599405288696,-0.0824241638183593,-0.1251344680786132,-0.0677296295762062,0.0353537984192371,0.0342084281146526
2023-11-30 19:52:38.819448600,1.135448486328125,-0.0851684138178825,0.0096082687377929,-0.0064790248870849,-0.0457384996116161,0.0136680994182825,0.0360410213470459
2023-11-30 19:52:38.838050000,1.154050048828125,0.1022775024175643,0.0543460845947265,0.0945863723754882,-0.0155006935819983,-0.0022143847309052,0.0354301556944847
2023-11-30 19:52:38.856651800,1.17265185546875,0.1726303994655609,0.0264797210693359,0.1783480644226074,0.0019089524867013,0.0164169911295175,0.0222965646535158
2023-11-30 19:52:38.875253200,1.191253173828125,0.1514619588851928,-0.0247097015380859,0.2152380943298339,0.0138208158314228,0.0191658828407526,0.0128281600773334
2023-11-30 19:52:38.893855000,1.20985498046875,0.0940573588013649,-0.020512580871582,0.1666948795318603,0.0174860041588544,-0.0064904382452368,0.013133592903614
2023-11-30 19:52:38.912456700,1.228456787109375,0.0027958778664469,0.0236101150512695,0.1106185913085937,0.0199294630438089,-0.0223729219287633,0.0094684036448597
2023-11-30 19:52:38.931058200,1.24705810546875,-0.003678360953927,-0.0325193405151367,0.0808794498443603,0.015347977168858,-0.0272598415613174,0.0039706211537122
2023-11-30 19:52:38.949660000,1.265659912109375,-0.01939039491117,-0.0514125823974609,0.0146722793579101,0.0040469793602824,-0.040698867291212,0.0122172953560948
2023-11-30 19:52:38.968261400,1.284261474609375,-0.0626600831747055,0.0138044357299804,-0.0386548042297363,-0.0145843969658017,-0.0507781356573104,0.0210748352110385
2023-11-30 19:52:38.986863000,1.302863037109375,-0.0916212275624275,-0.0401535034179687,-0.0303027629852294,-0.041767880320549,-0.0263435430824756,0.0122172953560948
2023-11-30 19:52:39.005464600,1.321464599609375,-0.0714969038963317,-0.0915889739990234,-0.0151348114013671,-0.0750600099563598,0.018860450014472,-0.002443459117785
2023-11-30 19:52:39.024066300,1.34006640625,-0.0232072826474905,-0.0476436614990234,-0.1101417541503906,-0.093691386282444,0.034132070839405,-0.0195476729422807
2023-11-30 19:52:39.042667800,1.358667724609375,0.1021376997232437,-0.0200958251953125,-0.1942856311798095,-0.0848338454961776,0.0277179889380931,-0.0384844802320003
2023-11-30 19:52:39.061269500,1.37726953125,0.2578454315662384,-0.0762166976928711,-0.2321102619171142,-0.05337430909276,0.0387135557830333,-0.0503963455557823
2023-11-30 19:52:39.079871000,1.39587109375,0.2579997777938843,-0.1073255538940429,-0.1262876987457275,-0.0240528006106615,0.0588720925152301,-0.0565049909055233
2023-11-30 19:52:39.098472700,1.41447265625,0.1180801689624786,-0.0029830932617187,0.0316805839538574,-0.018860450014472,0.0695622265338897,-0.0488691814243793
2023-11-30 19:52:39.117074200,1.43307421875,-0.047419436275959,0.1196460723876953,0.1089563369750976,-0.0322994738817215,0.0585666596889495,-0.0348192937672138
2023-11-30 19:52:39.135676000,1.451676025390625,-0.1555009633302688,0.1466398239135742,0.2224807739257812,-0.0365755297243595,0.0319940410554409,-0.0226019974797964
2023-11-30 19:52:39.154277600,1.470277587890625,-0.1162599846720695,0.0412626266479492,0.2791962623596191,-0.0255799628794193,-0.0049632764421403,-0.013439024798572
2023-11-30 19:52:39.172879000,1.488879150390625,-0.0653537884354591,-0.1273231506347656,0.2296464443206787,-0.0087811816483736,-0.0446694865822792,-0.0103847011923789
2023-11-30 19:52:39.191480800,1.507480712890625,-0.1072887107729911,-0.2602310180664062,0.0334796905517578,7.63580974307e-05,-0.0550541877746582,0.0003054323897231
2023-11-30 19:52:39.210082300,1.526082275390625,-0.204150453209877,-0.3005905151367187,-0.2245378494262695,-0.0057268571108579,-0.0495564043521881,0.003359756199643
2023-11-30 19:52:39.228684000,1.54468408203125,-0.3239510059356689,-0.2382087707519531,-0.3709681034088135,-0.0182495843619108,-0.0263435430824756,-0.0058032153174281
2023-11-30 19:52:39.247285800,1.56328564453125,-0.3503897786140442,-0.0690469741821289,-0.3659892082214355,-0.0194713156670331,0.0197767466306686,-0.0155770517885684
2023-11-30 19:52:39.265887200,1.58188720703125,-0.2482586950063705,0.0572996139526367,-0.2757537364959717,-0.0148898288607597,0.0457384996116161,-0.0229074284434318
2023-11-30 19:52:39.284489000,1.600489013671875,-0.0612622946500778,0.111973762512207,-0.136207103729248,-0.0093920463696122,0.0408515818417072,-0.0274889152497053
2023-11-30 19:52:39.303090400,1.61909033203125,0.1345995664596557,0.1126737594604492,-0.0270600318908691,0.0006872228696011,0.0310777463018894,-0.0222965646535158
2023-11-30 19:52:39.321692200,1.637692138671875,0.2497500479221344,0.1005144119262695,0.068732738494873,0.0125990863889455,0.0130572346970438,-0.0143553223460912
